poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,election_date,party,candidate_name,pct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87027,Florida Atlantic University/Mainstreet Research,,,IVR/Online Panel,6.0,Nevada,5/21/24,494,2024,U.S. Senate,11/5/24,REP,Sam Brown,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87426,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Michigan,5/19/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87426,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Michigan,5/19/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87427,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Pennsylvania,5/19/24,600,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87427,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Pennsylvania,5/19/24,600,2024,U.S. Senate,11/5/24,REP,Dave McCormick,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87428,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Wisconsin,5/19/24,600,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87428,KAConsulting LLC,1.5,-0.1,Live Phone/Online Panel,3.5,Wisconsin,5/19/24,600,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87126,Red Oak Strategic,,,Live Phone/Text-to-Web,1.0,New Mexico,5/19/24,1800,2024,U.S. Senate,11/5/24,DEM,Martin Heinrich,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87126,Red Oak Strategic,,,Live Phone/Text-to-Web,1.0,New Mexico,5/19/24,1800,2024,U.S. Senate,11/5/24,REP,Nella Louise Domenici,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87033,Elway,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,5/16/24,403,2024,U.S. Senate,11/5/24,DEM,Maria Cantwell,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87033,Elway,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,5/16/24,403,2024,U.S. Senate,11/5/24,REP,Raul Garcia,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86963,YouGov,3.0,-1.1,Online Panel,9.0,Florida,5/16/24,1163,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86963,YouGov,3.0,-1.1,Online Panel,9.0,Florida,5/16/24,1163,2024,U.S. Senate,11/5/24,REP,Rick Scott,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86964,YouGov,3.0,-1.1,Online Panel,9.0,Arizona,5/16/24,1183,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86964,YouGov,3.0,-1.1,Online Panel,9.0,Arizona,5/16/24,1183,2024,U.S. Senate,11/5/24,REP,Kari Lake,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86988,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,5/14/24,1003,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86988,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,5/14/24,1003,2024,U.S. Senate,11/5/24,REP,Kari Lake,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87015,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Arizona,5/13/24,527,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87015,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Arizona,5/13/24,527,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87020,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Pennsylvania,5/13/24,730,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87020,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Pennsylvania,5/13/24,730,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87021,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Wisconsin,5/13/24,503,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87021,Benenson Strategy Group/GS Strategy Group,,,Online Panel/Text-to-Web,0.0,Wisconsin,5/13/24,503,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86948,SurveyUSA,2.8,-1.3,Online Panel,8.0,Minnesota,5/11/24,625,2024,U.S. Senate,11/5/24,DEM,Amy Klobuchar,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86948,SurveyUSA,2.8,-1.3,Online Panel,8.0,Minnesota,5/11/24,625,2024,U.S. Senate,11/5/24,REP,Joe Fraser,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86897,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,5/9/24,626,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86897,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,5/9/24,626,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86897,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,5/9/24,626,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86897,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,5/9/24,626,2024,U.S. Senate,11/5/24,REP,Kari Lake,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86900,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,5/9/24,614,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86900,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,5/9/24,614,2024,U.S. Senate,11/5/24,REP,Sam Brown,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86900,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,5/9/24,614,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86900,Siena/NYT,3.0,-1.5,Live Phone,9.0,Nevada,5/9/24,614,2024,U.S. Senate,11/5/24,REP,Sam Brown,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86901,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,5/9/24,1023,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86901,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,5/9/24,1023,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86901,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,5/9/24,1023,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86901,Siena/NYT,3.0,-1.5,Live Phone,9.0,Pennsylvania,5/9/24,1023,2024,U.S. Senate,11/5/24,REP,Dave McCormick,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86902,Siena/NYT,3.0,-1.5,Live Phone,9.0,Wisconsin,5/9/24,614,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86902,Siena/NYT,3.0,-1.5,Live Phone,9.0,Wisconsin,5/9/24,614,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86902,Siena/NYT,3.0,-1.5,Live Phone,9.0,Wisconsin,5/9/24,614,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86902,Siena/NYT,3.0,-1.5,Live Phone,9.0,Wisconsin,5/9/24,614,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86998,SSRS,2.4,-0.2,Live Phone,10.0,Tennessee,5/9/24,1003,2024,U.S. Senate,11/5/24,DEM,Gloria Johnson,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86998,SSRS,2.4,-0.2,Live Phone,10.0,Tennessee,5/9/24,1003,2024,U.S. Senate,11/5/24,REP,Marsha Blackburn,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Maryland,5/8/24,1115,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Maryland,5/8/24,1115,2024,U.S. Senate,11/5/24,REP,Larry Hogan,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Maryland,5/8/24,1115,2024,U.S. Senate,11/5/24,DEM,David J. Trone,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86882,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Maryland,5/8/24,1115,2024,U.S. Senate,11/5/24,REP,Larry Hogan,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86881,PPP,1.4,0.0,IVR/Text,4.0,Maryland,5/7/24,719,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86881,PPP,1.4,0.0,IVR/Text,4.0,Maryland,5/7/24,719,2024,U.S. Senate,11/5/24,REP,Larry Hogan,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86881,PPP,1.4,0.0,IVR/Text,4.0,Maryland,5/7/24,719,2024,U.S. Senate,11/5/24,DEM,David J. Trone,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86881,PPP,1.4,0.0,IVR/Text,4.0,Maryland,5/7/24,719,2024,U.S. Senate,11/5/24,REP,Larry Hogan,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86889,Cherry Communications,1.0,0.2,Live Phone,1.0,Florida,5/7/24,609,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86889,Cherry Communications,1.0,0.2,Live Phone,1.0,Florida,5/7/24,609,2024,U.S. Senate,11/5/24,REP,Rick Scott,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86879,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,5/6/24,1457,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86879,Quinnipiac,2.8,-0.5,Live Phone,9.0,Wisconsin,5/6/24,1457,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86868,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,4/30/24,600,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86868,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,4/30/24,600,2024,U.S. Senate,11/5/24,REP,Dave McCormick,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87159,Digital Research,1.4,0.2,Live Phone/Online Panel,3.0,Maine,4/30/24,609,2024,U.S. Senate,11/5/24,DEM,David Allen Costello,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87159,Digital Research,1.4,0.2,Live Phone/Online Panel,3.0,Maine,4/30/24,609,2024,U.S. Senate,11/5/24,REP,Demi Kouzounas,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87159,Digital Research,1.4,0.2,Live Phone/Online Panel,3.0,Maine,4/30/24,609,2024,U.S. Senate,11/5/24,IND,Angus S. King Jr.,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86869,Data Orbital,2.9,-0.9,Live Phone,10.0,Arizona,4/29/24,550,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86869,Data Orbital,2.9,-0.9,Live Phone,10.0,Arizona,4/29/24,550,2024,U.S. Senate,11/5/24,REP,Kari Lake,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86747,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86747,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Kari Lake,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86749,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86749,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Dave McCormick,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86750,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86750,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Mike Rogers,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86752,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86752,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Sam Brown,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86752,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86752,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Jeffrey Ross Gunter,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86753,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,4/29/24,1000,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86753,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,4/29/24,1000,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86912,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Virginia,4/28/24,500,2024,U.S. Senate,11/5/24,DEM,Timothy Michael Kaine,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86912,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Virginia,4/28/24,500,2024,U.S. Senate,11/5/24,REP,Hung Cao,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86852,PPP,1.4,0.0,IVR/Text,4.0,Nebraska,4/25/24,737,2024,U.S. Senate,11/5/24,REP,Deb Fischer,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86852,PPP,1.4,0.0,IVR/Text,4.0,Nebraska,4/25/24,737,2024,U.S. Senate,11/5/24,IND,Dan Osborn,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Justin Amash,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Sandy Pensler,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Peter Meijer,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Hill Harper,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,DEM,Nasser Beydoun,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86968,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,4/25/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86739,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,4/25/24,1306,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86739,YouGov,3.0,-1.1,Online Panel,9.0,Pennsylvania,4/25/24,1306,2024,U.S. Senate,11/5/24,REP,Dave McCormick,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86741,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,4/25/24,1245,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86741,YouGov,3.0,-1.1,Online Panel,9.0,Wisconsin,4/25/24,1245,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86867,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,4/25/24,417,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86867,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,4/25/24,417,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86775,YouGov,3.0,-1.1,Online Panel,9.0,Texas,4/22/24,1200,2024,U.S. Senate,11/5/24,DEM,Colin Allred,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86775,YouGov,3.0,-1.1,Online Panel,9.0,Texas,4/22/24,1200,2024,U.S. Senate,11/5/24,REP,Ted Cruz,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87011,Texas Lyceum,,,Live Phone/Online Panel,6.0,Texas,4/21/24,926,2024,U.S. Senate,11/5/24,DEM,Colin Allred,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87011,Texas Lyceum,,,Live Phone/Online Panel,6.0,Texas,4/21/24,926,2024,U.S. Senate,11/5/24,REP,Ted Cruz,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86684,Florida Atlantic University/Mainstreet Research,,,IVR/Text-to-Web,6.0,Florida,4/17/24,865,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86684,Florida Atlantic University/Mainstreet Research,,,IVR/Text-to-Web,6.0,Florida,4/17/24,865,2024,U.S. Senate,11/5/24,REP,Rick Scott,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86684,Florida Atlantic University/Mainstreet Research,,,IVR/Text-to-Web,6.0,Florida,4/17/24,815,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86684,Florida Atlantic University/Mainstreet Research,,,IVR/Text-to-Web,6.0,Florida,4/17/24,815,2024,U.S. Senate,11/5/24,REP,Rick Scott,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86669,The Tyson Group,1.1,0.1,Online Panel,3.5,Arizona,4/11/24,600,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86669,The Tyson Group,1.1,0.1,Online Panel,3.5,Arizona,4/11/24,600,2024,U.S. Senate,11/5/24,REP,Kari Lake,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86669,The Tyson Group,1.1,0.1,Online Panel,3.5,Arizona,4/11/24,600,2024,U.S. Senate,11/5/24,LIB,Sarah Williams,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86634,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Florida,4/10/24,1000,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86634,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Florida,4/10/24,1000,2024,U.S. Senate,11/5/24,REP,Rick Scott,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86667,Opinion Works,1.8,-0.2,Live Phone/Online Panel,3.0,Maryland,4/10/24,1292,2024,U.S. Senate,11/5/24,DEM,David J. Trone,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86667,Opinion Works,1.8,-0.2,Live Phone/Online Panel,3.0,Maryland,4/10/24,1292,2024,U.S. Senate,11/5/24,REP,Larry Hogan,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86667,Opinion Works,1.8,-0.2,Live Phone/Online Panel,3.0,Maryland,4/10/24,1292,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86667,Opinion Works,1.8,-0.2,Live Phone/Online Panel,3.0,Maryland,4/10/24,1292,2024,U.S. Senate,11/5/24,REP,Larry Hogan,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86668,Texas Hispanic Policy Foundation,,,Text-to-Web,5.0,Texas,4/10/24,1600,2024,U.S. Senate,11/5/24,DEM,Colin Allred,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86668,Texas Hispanic Policy Foundation,,,Text-to-Web,5.0,Texas,4/10/24,1600,2024,U.S. Senate,11/5/24,REP,Ted Cruz,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86668,Texas Hispanic Policy Foundation,,,Text-to-Web,5.0,Texas,4/10/24,1600,2024,U.S. Senate,11/5/24,LIB,Ted Brown,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86678,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,4/10/24,814,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86678,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,4/10/24,814,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86678,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,4/10/24,707,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
